ID_Contrato,Nome_Assessoria,Data_Envio_Assessoria,Dias_Em_Atraso_Inicial,Valor_Inadimplente_Inicial,Status_Cobranca,Score_Interno_Risco,Regiao_Cliente
CONTR_2026_05394,Nexus Mediação Financeira,2026-03-02,101,1679.6,Acordo Firmado,4.0,Nordeste
CONTR_2026_05395,Acerta Crédito Integrado,2026-02-22,100,"R$ 22.366,56",Em Aberto,97.0,Sul
CONTR_2026_05396,Vértice Asset & Cobrança,2026-01-26,102,"R$ 1.827,56",Em Aberto,100.0,Sudeste
CONTR_2026_05397,Fênix Recuperação de Crédito,2026-04-25,100,"R$ 6.973,39",Insucesso,58.0,Sudeste
CONTR_2026_05398,Vértice Asset & Cobrança,2026-04-01,44,"R$ 8.087,93",Acordo Firmado,72.0,Nordeste
CONTR_2026_05399,Vértice Asset & Cobrança,2026-02-09,66,"R$ 1.528,09",Em Aberto,,Nordeste
CONTR_2026_05400,Acerta Crédito Integrado,2026-03-29,22,"R$ 8.062,17",Ajuizado,7.0,Centro-Oeste
CONTR_2026_05401,Fênix Recuperação de Crédito,2026-04-26,76,"R$ 3.919,46",Em Aberto,1.0,Centro-Oeste
CONTR_2026_05402,Vértice Asset & Cobrança ,2026-01-08,63,"R$ 2.805,67",Acordo Firmado,69.0,Sudeste
CONTR_2026_05403,Vértice Asset & Cobrança ,2026-01-21,88,"R$ 6.673,06",Acordo Firmado,77.0,Sudeste
CONTR_2026_05404,Fênix Recuperação de Crédito,2026-04-03,163,"R$ 10.152,54",Insucesso,64.0,Sudeste
CONTR_2026_05405,Vértice Asset & Cobrança,2026-02-12,113,"R$ 5.452,45",Em Aberto,90.0,Sul
CONTR_2026_05406,Acerta Crédito Integrado,2026-01-21,135,"R$ 11.425,30",Acordo Firmado,76.0,Centro-Oeste
CONTR_2026_05407,Vértice Asset & Cobrança ,2026-01-03,114,"R$ 1.313,05",Acordo Firmado,8.0,Sul
CONTR_2026_05408,Vértice Asset & Cobrança,2026-01-31,86,"R$ 7.908,61",Em Aberto,60.0,Sudeste
CONTR_2026_05409,Vértice Asset & Cobrança,2026-04-29,89,"R$ 2.128,05",Acordo Firmado,34.0,Sudeste
CONTR_2026_05410,Nexus Mediação Financeira,2026-01-27,115,"R$ 2.884,88",Em Aberto,86.0,Nordeste
CONTR_2026_05411,Nexus Mediação Financeira,2026-04-20,97,"R$ 5.446,11",Em Aberto,9.0,NORDESTE
CONTR_2026_05412,Vértice Asset & Cobrança,2026-01-27,81,"R$ 2.804,09",Em Aberto,73.0,Norte
CONTR_2026_05413,Acerta Crédito Integrado,2026-03-14,132,"R$ 2.120,54",Em Aberto,45.0,Norte
CONTR_2026_05414,Fênix Recuperação de Crédito,2026-02-26,103,"R$ 12.035,82",Em Aberto,82.0,Nordeste
CONTR_2026_05415,Fênix Recuperação de Crédito,2026-04-07,47,"R$ 13.060,93",Em Aberto,17.0,Sudeste
CONTR_2026_05416,Vértice Asset & Cobrança,2026-02-02,84,"R$ 1.385,25",Acordo Firmado,7.0,Sudeste
CONTR_2026_05417,Vértice Asset & Cobrança,2026-03-31,91,"R$ 4.666,95",Em Aberto,51.0,Sudeste
CONTR_2026_05418,Vértice Asset & Cobrança,2026-04-02,77,"R$ 2.338,76",Insucesso,98.0,Centro-Oeste
CONTR_2026_05419,Vértice Asset & Cobrança,2026-02-13,78,"R$ 11.153,81",Em Aberto,16.0,Sul
CONTR_2026_05420,Vértice Asset & Cobrança,2026-02-12,77,"R$ 4.304,33",Acordo Firmado,57.0,Sul
CONTR_2026_05421,Fênix Recuperação de Crédito,2026-01-31,36,"R$ 4.454,82",Em Aberto,92.0,Nordeste
CONTR_2026_05422,Vértice Asset & Cobrança,2026-04-27,9999,"R$ 6.137,22",Ajuizado,25.0,NORDESTE
CONTR_2026_05423,Vértice Asset & Cobrança ,2026-03-06,70,"R$ 1.486,15",Em Aberto,22.0,Sul
CONTR_2026_05424,Vértice Asset & Cobrança,2026-03-25,77,1880.81,Acordo Firmado,55.0,Norte
CONTR_2026_05425,Vértice Asset & Cobrança,2026-03-17,49,"R$ 4.649,61",Em Aberto,34.0,Nordeste
CONTR_2026_05426,Nexus Mediação Financeira,2026-01-17,59,"R$ 18.212,03",Acordo Firmado,15.0,Sudeste
CONTR_2026_05427,Vértice Asset & Cobrança ,2026-01-15,82,"R$ 10.476,87",Em Aberto,16.0,Sul
CONTR_2026_05428,Fênix Recuperação de Crédito,2026-02-03,120,"R$ 12.207,42",Acordo Firmado,16.0,Nordeste
CONTR_2026_05429,Nexus Mediação Financeira,2026-04-24,118,"R$ 1.937,60",Em Aberto,38.0,Nordeste
CONTR_2026_05430,Acerta Crédito Integrado,2026-03-21,119,"R$ 17.125,26",Em Aberto,86.0,Sul
CONTR_2026_05431,Nexus Mediação Financeira,2026-01-04,59,"R$ 7.746,53",Ajuizado,93.0,Sul
CONTR_2026_05432,Fênix Recuperação de Crédito,2026-03-13,83,"R$ 3.170,29",Em Aberto,32.0,Centro-Oeste
CONTR_2026_05433,Nexus Mediação Financeira,2026-04-08,127,"R$ 11.192,71",Acordo Firmado,43.0,Sul
CONTR_2026_05434,Fênix Recuperação de Crédito,2026-04-20,37,8077.96,Acordo Firmado,88.0,Nordeste
CONTR_2026_05435,Nexus Mediação Financeira,2026-03-30,76,"R$ 7.868,69",Acordo Firmado,50.0,Norte
CONTR_2026_05436,Acerta Crédito Integrado,2026-03-20,96,"R$ 7.832,97",Acordo Firmado,87.0,Nordeste
CONTR_2026_05437,Fênix Recuperação de Crédito,2026-01-28,38,"R$ 9.268,58",Acordo Firmado,57.0,Sul
CONTR_2026_05438,Acerta Crédito Integrado,2026-03-14,102,"R$ 16.033,70",Acordo Firmado,38.0,Sudeste
CONTR_2026_05439,Fênix Recuperação de Crédito,2026-01-02,136,"R$ 1.935,96",Insucesso,23.0,Nordeste
CONTR_2026_05440,Acerta Crédito Integrado,2026-01-17,126,"R$ 39.433,97",Acordo Firmado,89.0,Centro-Oeste
CONTR_2026_05441,Vértice Asset & Cobrança,2026-02-27,84,"R$ 11.491,91",Em Aberto,90.0,Sudeste
CONTR_2026_05442,Fênix Recuperação de Crédito,2026-03-15,114,"R$ 4.113,64",Em Aberto,36.0,Nordeste
CONTR_2026_05443,Fênix Recuperação de Crédito,2026-01-09,38,"R$ 2.056,54",Em Aberto,50.0,Sudeste
CONTR_2026_05444,Vértice Asset & Cobrança ,2026-01-31,98,"R$ 4.223,74",Insucesso,98.0,Sul
CONTR_2026_05445,Fênix Recuperação de Crédito,2026-03-07,80,"R$ 8.739,19",Insucesso,13.0,Sudeste
CONTR_2026_05446,Fênix Recuperação de Crédito,2026-03-29,85,"R$ 5.812,22",Em Aberto,97.0,Nordeste
CONTR_2026_05447,Vértice Asset & Cobrança,2026-03-03,93,"R$ 2.839,40",Insucesso,,Sudeste
CONTR_2026_05448,Nexus Mediação Financeira,2026-01-19,101,"R$ 3.811,07",Em Aberto,36.0,Nordeste
CONTR_2026_05449,Nexus Mediação Financeira,2026-03-22,46,"R$ 16.628,16",Em Aberto,63.0,Sudeste
CONTR_2026_05450,Fênix Recuperação de Crédito,2026-04-17,60,9343.64,Acordo Firmado,84.0,Nordeste
CONTR_2026_05451,Vértice Asset & Cobrança,2026-04-23,82,"R$ 1.862,34",Acordo Firmado,93.0,Sudeste
CONTR_2026_05452,Fênix Recuperação de Crédito,2026-03-15,36,"R$ 5.141,60",Acordo Firmado,79.0,Sul
CONTR_2026_05453,Fênix Recuperação de Crédito,2026-04-24,94,"R$ 14.567,15",Insucesso,54.0,Nordeste
CONTR_2026_05454,Vértice Asset & Cobrança,2026-02-24,114,"R$ 1.374,56",Acordo Firmado,79.0,Nordeste
CONTR_2026_05455,Acerta Crédito Integrado,2026-01-28,131,"R$ 1.417,40",Em Aberto,77.0,Nordeste
CONTR_2026_05456,Fênix Recuperação de Crédito,2026-04-12,92,"R$ 7.506,82",Em Aberto,60.0,Sul
CONTR_2026_05457,Vértice Asset & Cobrança,2026-04-22,146,"R$ 5.484,75",Insucesso,14.0,Sudeste
CONTR_2026_05458,Vértice Asset & Cobrança,2026-04-02,88,"R$ 1.435,46",Em Aberto,60.0,Sul
CONTR_2026_05459,Vértice Asset & Cobrança ,2026-04-24,52,"R$ 28.827,95",Ajuizado,60.0,Nordeste
CONTR_2026_05460,Vértice Asset & Cobrança ,2026-04-26,88,"R$ 5.538,64",Ajuizado,22.0,Nordeste
CONTR_2026_05461,Acerta Crédito Integrado,2026-02-19,83,4585.68,Em Aberto,65.0,Sudeste
CONTR_2026_05462,Fênix Recuperação de Crédito,2026-03-06,105,4168.29,Ajuizado,65.0,Sul
CONTR_2026_05463,Fênix Recuperação de Crédito,2026-01-03,98,"R$ 7.231,28",Em Aberto,31.0,Sul
CONTR_2026_05464,Vértice Asset & Cobrança,2026-03-20,95,4265.74,Ajuizado,97.0,Sudeste
CONTR_2026_05465,Vértice Asset & Cobrança,2026-02-21,119,"R$ 6.580,49",Acordo Firmado,65.0,Sul
CONTR_2026_05466,Nexus Mediação Financeira,2026-01-10,77,"R$ 4.550,42",Acordo Firmado,88.0,Nordeste
CONTR_2026_05467,Acerta Crédito Integrado,2026-01-21,106,"R$ 5.917,25",Em Aberto,22.0,Sudeste
CONTR_2026_05468,Acerta Crédito Integrado,2026-02-06,98,"R$ 9.378,55",Em Aberto,87.0,Sudeste
CONTR_2026_05469,Acerta Crédito Integrado,2026-01-15,93,"R$ 9.695,94",Insucesso,66.0,Centro-Oeste
CONTR_2026_05470,Vértice Asset & Cobrança,2026-03-28,88,"R$ 10.653,97",Insucesso,86.0,Sudeste
CONTR_2026_05471,Nexus Mediação Financeira,2026-03-19,51,"R$ 2.334,31",Insucesso,73.0,Sudeste
CONTR_2026_05472,Vértice Asset & Cobrança,2026-03-20,82,"R$ 1.515,34",Acordo Firmado,,Sudeste
CONTR_2026_05473,Fênix Recuperação de Crédito,2026-03-15,84,"R$ 10.243,67",Ajuizado,89.0,Sul
CONTR_2026_05474,Acerta Crédito Integrado,2026-04-30,68,"R$ 1.416,09",Acordo Firmado,79.0,Nordeste
CONTR_2026_05475,Fênix Recuperação de Crédito,2026-01-09,49,"R$ 2.400,75",Insucesso,88.0,Centro-Oeste
CONTR_2026_05476,Vértice Asset & Cobrança,2026-02-13,73,4934.84,Insucesso,7.0,Nordeste
CONTR_2026_05477,Vértice Asset & Cobrança,2026-02-08,75,"R$ 10.870,08",Insucesso,72.0,Sudeste
CONTR_2026_05478,Nexus Mediação Financeira,2026-01-05,49,"R$ 12.554,53",Acordo Firmado,27.0,Sudeste
CONTR_2026_05479,Acerta Crédito Integrado,2026-01-25,49,"R$ 6.144,99",Insucesso,91.0,Sudeste
CONTR_2026_05480,Vértice Asset & Cobrança,2026-02-25,27,"R$ 18.219,81",Insucesso,45.0,Nordeste
CONTR_2026_05481,Acerta Crédito Integrado,2026-04-16,98,"R$ 7.745,61",Acordo Firmado,99.0,Nordeste
CONTR_2026_05482,Vértice Asset & Cobrança,2026-03-31,119,"R$ 4.950,96",Em Aberto,61.0,Sul
CONTR_2026_05483,Vértice Asset & Cobrança,2026-03-05,90,"R$ 1.921,49",Em Aberto,94.0,Nordeste
CONTR_2026_05484,Acerta Crédito Integrado,2026-03-13,77,"R$ 3.999,95",Acordo Firmado,39.0,Sudeste
CONTR_2026_05485,Nexus Mediação Financeira,2026-03-27,48,"R$ 9.839,44",Em Aberto,93.0,NORDESTE
CONTR_2026_05486,Vértice Asset & Cobrança ,2026-02-21,23,"R$ 2.867,91",Ajuizado,5.0,Sudeste
CONTR_2026_05487,Fênix Recuperação de Crédito,2026-03-30,89,"R$ 5.516,96",Em Aberto,82.0,Nordeste
CONTR_2026_05488,Nexus Mediação Financeira,2026-04-22,-999,"R$ 21.702,17",Em Aberto,79.0,Sudeste
CONTR_2026_05489,Nexus Mediação Financeira,2026-03-17,65,"R$ 2.158,37",Acordo Firmado,90.0,Sul
CONTR_2026_05490,fênix recuperação de crédito,2026-01-09,121,1734.91,Em Aberto,55.0,Norte
CONTR_2026_05491,Fênix Recuperação de Crédito,2026-01-10,69,"R$ 9.138,30",Em Aberto,2.0,Sul
CONTR_2026_05492,Acerta Crédito Integrado,2026-04-22,122,"R$ 1.326,19",Acordo Firmado,95.0,Nordeste
CONTR_2026_05493,Nexus Mediação Financeira,2026-01-10,66,"R$ 6.353,68",Insucesso,25.0,Nordeste
CONTR_2026_05494,Vértice Asset & Cobrança,2026-03-14,15,"R$ 3.245,45",Acordo Firmado,89.0,Sul
CONTR_2026_05495,Vértice Asset & Cobrança,2026-03-03,108,"R$ 7.633,40",Em Aberto,,Sul
CONTR_2026_05496,Vértice Asset & Cobrança,2026-03-31,62,"R$ 1.840,61",Acordo Firmado,58.0,Sudeste
CONTR_2026_05497,Nexus Mediação Financeira,2026-04-09,43,3202.72,Acordo Firmado,22.0,Nordeste
CONTR_2026_05498,Acerta Crédito Integrado,2026-04-01,104,"R$ 1.285,92",Em Aberto,52.0,Sudeste
CONTR_2026_05499,Nexus Mediação Financeira,2026-03-01,63,"R$ 2.539,99",Em Aberto,74.0,Sudeste
CONTR_2026_05500,Nexus Mediação Financeira,2026-04-05,47,"R$ 4.501,06",Acordo Firmado,61.0,Nordeste
CONTR_2026_05501,Nexus Mediação Financeira,2026-01-19,129,"R$ 2.177,72",Acordo Firmado,100.0,Sudeste
CONTR_2026_05502,Fênix Recuperação de Crédito,2026-04-17,83,"R$ 5.777,15",Acordo Firmado,,Nordeste
CONTR_2026_05503,Fênix Recuperação de Crédito,2026-02-07,46,"R$ 1.828,65",Acordo Firmado,21.0,Sul
CONTR_2026_05504,Vértice Asset & Cobrança,2026-01-06,76,"R$ 8.036,84",Em Aberto,62.0,Sudeste
CONTR_2026_05505,Vértice Asset & Cobrança,2026-01-15,153,13933.79,Acordo Firmado,15.0,Nordeste
CONTR_2026_05506,Fênix Recuperação de Crédito,2026-04-03,93,"R$ 3.638,19",Em Aberto,11.0,Sudeste
CONTR_2026_05507,Nexus Mediação Financeira,2026-02-16,70,"R$ 4.956,06",Em Aberto,46.0,Sul
CONTR_2026_05508,Vértice Asset & Cobrança,2026-02-14,105,"R$ 4.552,17",Em Aberto,71.0,Sul
CONTR_2026_05509,Vértice Asset & Cobrança,2026-04-28,76,"R$ 8.894,79",Acordo Firmado,88.0,Nordeste
CONTR_2026_05510,Vértice Asset & Cobrança,2026-01-05,74,26941.76,Insucesso,30.0,Nordeste
CONTR_2026_05511,Fênix Recuperação de Crédito,2026-03-19,70,"R$ 7.853,09",Em Aberto,14.0,Sul
CONTR_2026_05512,fênix recuperação de crédito,2026-02-22,115,"R$ 2.407,37",Acordo Firmado,40.0,Nordeste
CONTR_2026_05513,Acerta Crédito Integrado,2026-03-07,95,"R$ 7.154,96",Em Aberto,70.0,Sudeste
CONTR_2026_05514,Acerta Crédito Integrado,2026-03-03,132,"R$ 5.982,49",Em Aberto,50.0,Sudeste
CONTR_2026_05515,Fênix Recuperação de Crédito,2026-01-23,99,"R$ 2.379,37",Em Aberto,46.0,Sudeste
CONTR_2026_05516,Acerta Crédito Integrado,2026-02-13,135,"R$ 2.578,52",Acordo Firmado,72.0,Nordeste
CONTR_2026_05517,Acerta Crédito Integrado,2026-02-21,109,"R$ 6.489,08",Em Aberto,36.0,Nordeste
CONTR_2026_05518,Acerta Crédito Integrado,2026-02-15,82,"R$ 9.446,58",Acordo Firmado,56.0,Sudeste
CONTR_2026_05519,Fênix Recuperação de Crédito,2026-01-19,85,"R$ 8.385,92",Acordo Firmado,12.0,Sudeste
CONTR_2026_05520,Nexus Mediação Financeira,2026-03-29,144,"R$ 5.862,25",Em Aberto,69.0,Sudeste
CONTR_2026_05521,Acerta Crédito Integrado,2026-03-25,129,"R$ 15.066,33",Em Aberto,77.0,Nordeste
CONTR_2026_05522,Nexus Mediação Financeira,2026-02-16,136,"R$ 7.766,07",Acordo Firmado,19.0,Sul
CONTR_2026_05523,Nexus Mediação Financeira,2026-04-01,59,"R$ 5.103,51",Insucesso,22.0,Sudeste
CONTR_2026_05524,Vértice Asset & Cobrança,2026-02-21,33,"R$ 9.669,67",Acordo Firmado,12.0,Nordeste
CONTR_2026_05525,Nexus Mediação Financeira,2026-01-24,64,"R$ 2.915,86",Em Aberto,32.0,Sul
CONTR_2026_05526,Fênix Recuperação de Crédito,2026-01-17,94,"R$ 2.729,18",Acordo Firmado,38.0,Sudeste
CONTR_2026_05527,Nexus Mediação Financeira,2026-03-30,70,"R$ 18.981,38",Acordo Firmado,61.0,Nordeste
CONTR_2026_05528,Fênix Recuperação de Crédito,2026-02-15,90,"R$ 16.160,86",Em Aberto,38.0,Nordeste
CONTR_2026_05529,Vértice Asset & Cobrança,2026-03-05,76,"R$ 11.822,87",Acordo Firmado,81.0,Sudeste
CONTR_2026_05530,Vértice Asset & Cobrança,2026-04-29,37,"R$ 2.406,34",Em Aberto,90.0,Nordeste
CONTR_2026_05531,Nexus Mediação Financeira,2026-04-05,102,"R$ 5.629,89",Acordo Firmado,80.0,Nordeste
CONTR_2026_05532,Fênix Recuperação de Crédito,2026-01-28,90,"R$ 5.029,13",Acordo Firmado,12.0,Norte
CONTR_2026_05533,Nexus Mediação Financeira,2026-02-19,129,"R$ 2.335,18",Ajuizado,46.0,Nordeste
CONTR_2026_05534,Acerta Crédito Integrado,2026-03-05,94,"R$ 4.169,12",Acordo Firmado,80.0,Nordeste
CONTR_2026_05535,Fênix Recuperação de Crédito,2026-01-28,113,"R$ 4.328,81",Em Aberto,69.0,Nordeste
CONTR_2026_05536,Fênix Recuperação de Crédito,2026-03-27,65,2576.28,Acordo Firmado,72.0,Centro-Oeste
CONTR_2026_05537,Fênix Recuperação de Crédito,2026-02-25,100,"R$ 16.692,24",Em Aberto,,Centro-Oeste
CONTR_2026_05538,Acerta Crédito Integrado,2026-02-28,114,"R$ 4.593,41",Ajuizado,91.0,Nordeste
CONTR_2026_05539,Nexus Mediação Financeira,2026-01-05,106,"R$ 4.921,06",Em Aberto,26.0,Centro-Oeste
CONTR_2026_05540,Vértice Asset & Cobrança,2026-02-23,83,"R$ 5.763,72",Acordo Firmado,77.0,Nordeste
CONTR_2026_05541,Fênix Recuperação de Crédito,2026-02-13,100,"R$ 12.099,73",Em Aberto,99.0,Sudeste
CONTR_2026_05542,Nexus Mediação Financeira,2026-02-11,108,"R$ 5.010,45",Em Aberto,46.0,Sudeste
CONTR_2026_05543,Acerta Crédito Integrado,2026-03-13,126,"R$ 5.093,15",Acordo Firmado,17.0,Sudeste
CONTR_2026_05544,Acerta Crédito Integrado,2026-04-12,73,"R$ 2.573,46",Em Aberto,7.0,Nordeste
CONTR_2026_05545,Nexus Mediação Financeira,2026-04-02,56,"R$ 5.816,79",Insucesso,73.0,Sul
CONTR_2026_05546,Fênix Recuperação de Crédito,2026-02-26,65,"R$ 3.599,46",Em Aberto,74.0,Sudeste
CONTR_2026_05547,Fênix Recuperação de Crédito,2026-02-16,94,"R$ 6.403,34",Em Aberto,64.0,Norte
CONTR_2026_05548,Fênix Recuperação de Crédito,2026-03-17,90,"R$ 2.988,71",Acordo Firmado,42.0,Sudeste
CONTR_2026_05549,Vértice Asset & Cobrança,2026-01-25,108,"R$ 7.489,13",Insucesso,53.0,Sudeste
CONTR_2026_05550,Fênix Recuperação de Crédito,2026-04-12,114,6023.5,Acordo Firmado,14.0,Nordeste
CONTR_2026_05551,Vértice Asset & Cobrança,2026-02-13,33,"R$ 4.416,87",Insucesso,37.0,Nordeste
CONTR_2026_05552,Vértice Asset & Cobrança,2026-01-15,75,"R$ 1.708,35",Em Aberto,13.0,Nordeste
CONTR_2026_05553,fênix recuperação de crédito,2026-04-18,96,"R$ 6.130,46",Em Aberto,72.0,Sul
CONTR_2026_05554,Nexus Mediação Financeira,2026-04-15,123,"R$ 11.004,88",Em Aberto,52.0,Nordeste
CONTR_2026_05555,Acerta Crédito Integrado,2026-02-20,88,"R$ 2.138,12",Acordo Firmado,74.0,Sudeste
CONTR_2026_05556,Acerta Crédito Integrado,2026-02-22,130,"R$ 1.642,62",Acordo Firmado,33.0,Norte
CONTR_2026_05557,Fênix Recuperação de Crédito,2026-02-03,106,1401.86,Em Aberto,20.0,Nordeste
CONTR_2026_05558,Acerta Crédito Integrado,2026-04-19,101,"R$ 1.361,68",Acordo Firmado,68.0,Sudeste
CONTR_2026_05559,Vértice Asset & Cobrança,2026-03-18,86,"R$ 10.427,99",Ajuizado,1.0,Sudeste
CONTR_2026_05560,Nexus Mediação Financeira,2026-01-08,89,"R$ 7.702,69",Acordo Firmado,83.0,NORDESTE
CONTR_2026_05561,Vértice Asset & Cobrança,2026-03-18,99,2330.1,Acordo Firmado,88.0,Sul
CONTR_2026_05562,Vértice Asset & Cobrança ,2026-04-10,84,"R$ 13.651,66",Em Aberto,61.0,Nordeste
CONTR_2026_05563,Vértice Asset & Cobrança,2026-03-11,123,"R$ 1.927,09",Acordo Firmado,54.0,Nordeste
CONTR_2026_05564,Vértice Asset & Cobrança,2026-04-12,116,"R$ 3.543,32",Em Aberto,75.0,Nordeste
CONTR_2026_05565,fênix recuperação de crédito,2026-04-06,125,"R$ 4.208,39",Em Aberto,86.0,Nordeste
CONTR_2026_05566,Fênix Recuperação de Crédito,2026-01-21,58,"R$ 1.594,65",Ajuizado,37.0,Nordeste
CONTR_2026_05567,Nexus Mediação Financeira,2026-04-18,57,"R$ 3.334,52",Ajuizado,67.0,Nordeste
CONTR_2026_05568,Acerta Crédito Integrado,2026-04-18,104,"R$ 1.737,26",Insucesso,81.0,Sudeste
CONTR_2026_05569,Acerta Crédito Integrado,2026-04-23,87,"R$ 8.997,87",Insucesso,40.0,Norte
CONTR_2026_05570,Vértice Asset & Cobrança ,2026-01-07,97,"R$ 1.439,80",Insucesso,20.0,Sul
CONTR_2026_05571,Vértice Asset & Cobrança ,2026-03-31,56,1286.43,Em Aberto,35.0,Nordeste
CONTR_2026_05572,Fênix Recuperação de Crédito,2026-03-20,46,7793.15,Em Aberto,40.0,Sul
CONTR_2026_05573,Acerta Crédito Integrado,2026-02-25,96,"R$ 8.789,96",Insucesso,79.0,sudeste
CONTR_2026_05574,Nexus Mediação Financeira,2026-02-18,67,"R$ 4.622,23",Em Aberto,75.0,Sul
CONTR_2026_05575,Nexus Mediação Financeira,2026-02-11,111,"R$ 3.112,69",Em Aberto,13.0,Sudeste
CONTR_2026_05576,Fênix Recuperação de Crédito,2026-01-23,71,"R$ 2.548,90",Acordo Firmado,90.0,Nordeste
CONTR_2026_05577,Nexus Mediação Financeira,2026-02-21,63,"R$ 1.822,31",Acordo Firmado,23.0,Sul
CONTR_2026_05578,Vértice Asset & Cobrança ,2026-04-12,22,"R$ 4.510,47",Em Aberto,13.0,Sul
CONTR_2026_05579,fênix recuperação de crédito,2026-04-15,127,"R$ 4.577,41",Ajuizado,48.0,Nordeste
CONTR_2026_05580,Vértice Asset & Cobrança,2026-03-20,110,4243.67,Insucesso,50.0,Nordeste
CONTR_2026_05581,Fênix Recuperação de Crédito,2026-04-22,45,"R$ 8.731,31",Acordo Firmado,80.0,Sudeste
CONTR_2026_05582,Vértice Asset & Cobrança,2026-02-22,30,"R$ 1.725,56",Em Aberto,78.0,Centro-Oeste
CONTR_2026_05583,Acerta Crédito Integrado,2026-04-14,72,6743.47,Em Aberto,52.0,Nordeste
CONTR_2026_05584,Acerta Crédito Integrado,2026-01-16,118,"R$ 3.767,21",Em Aberto,98.0,sudeste
CONTR_2026_05585,Vértice Asset & Cobrança,2026-04-06,74,"R$ 2.578,44",Acordo Firmado,93.0,Nordeste
CONTR_2026_05586,Fênix Recuperação de Crédito,2026-02-06,83,"R$ 6.922,14",Acordo Firmado,92.0,Nordeste
CONTR_2026_05587,Vértice Asset & Cobrança,2026-01-18,119,"R$ 2.301,23",Em Aberto,27.0,Nordeste
CONTR_2026_05588,Vértice Asset & Cobrança,2026-01-20,60,"R$ 2.512,78",Insucesso,38.0,Nordeste
CONTR_2026_05589,fênix recuperação de crédito,2026-02-15,69,33865.99,Acordo Firmado,77.0,Nordeste
CONTR_2026_05590,Nexus Mediação Financeira,2026-01-02,96,"R$ 12.176,23",Acordo Firmado,67.0,Sudeste
CONTR_2026_05591,Vértice Asset & Cobrança,2026-04-29,81,"R$ 7.172,41",Em Aberto,69.0,Centro-Oeste
CONTR_2026_05592,Nexus Mediação Financeira,2026-03-28,63,3097.25,Insucesso,59.0,Nordeste
CONTR_2026_05593,Fênix Recuperação de Crédito,2026-04-04,111,5047.1,Acordo Firmado,80.0,Sudeste
CONTR_2026_05594,Vértice Asset & Cobrança ,2026-03-04,105,"R$ 1.876,90",Em Aberto,31.0,Sudeste
CONTR_2026_05595,Vértice Asset & Cobrança,2026-01-03,114,"R$ 3.231,96",Acordo Firmado,86.0,sudeste
CONTR_2026_05596,Vértice Asset & Cobrança,2026-02-15,85,"R$ 1.551,95",Em Aberto,3.0,Nordeste
CONTR_2026_05597,Vértice Asset & Cobrança,2026-04-13,37,"R$ 5.912,13",Ajuizado,69.0,Sudeste
CONTR_2026_05598,Nexus Mediação Financeira,2026-04-21,90,10941.92,Acordo Firmado,67.0,Nordeste
CONTR_2026_05599,Nexus Mediação Financeira,2026-02-18,54,"R$ 9.491,86",Em Aberto,79.0,Centro-Oeste
CONTR_2026_05600,Acerta Crédito Integrado,2026-01-01,29,"R$ 10.892,53",Ajuizado,98.0,Sudeste
CONTR_2026_05601,Vértice Asset & Cobrança,2026-04-15,81,"R$ 2.159,43",Em Aberto,15.0,Sudeste
CONTR_2026_05602,Vértice Asset & Cobrança,2026-01-22,93,"R$ 6.450,32",Acordo Firmado,27.0,Nordeste
CONTR_2026_05603,Fênix Recuperação de Crédito,2026-04-03,137,16902.87,Ajuizado,77.0,Nordeste
CONTR_2026_05604,Nexus Mediação Financeira,2026-01-14,53,"R$ 8.845,08",Em Aberto,98.0,Sul
CONTR_2026_05605,Fênix Recuperação de Crédito,2026-04-22,110,"R$ 1.216,98",Insucesso,18.0,Sudeste
CONTR_2026_05606,Nexus Mediação Financeira,2026-04-02,42,"R$ 11.898,36",Acordo Firmado,10.0,Nordeste
CONTR_2026_05607,Acerta Crédito Integrado,2026-03-26,128,"R$ 7.317,13",Em Aberto,32.0,Sudeste
CONTR_2026_05608,Acerta Crédito Integrado,2026-02-14,68,"R$ 1.850,90",Em Aberto,68.0,Norte
CONTR_2026_05609,Vértice Asset & Cobrança,2026-04-06,79,"R$ 3.083,10",Acordo Firmado,66.0,Nordeste
CONTR_2026_05610,Vértice Asset & Cobrança,2026-01-06,80,"R$ 1.825,07",Em Aberto,30.0,Norte
CONTR_2026_05611,Fênix Recuperação de Crédito,2026-04-28,112,"R$ 7.743,16",Em Aberto,52.0,Sul
CONTR_2026_05612,Nexus Mediação Financeira,2026-03-06,46,"R$ 1.217,65",Acordo Firmado,95.0,Nordeste
CONTR_2026_05613,Acerta Crédito Integrado,2026-01-21,84,"R$ 4.322,98",Em Aberto,57.0,Sul
CONTR_2026_05614,Fênix Recuperação de Crédito,2026-01-04,70,"R$ 44.015,49",Em Aberto,46.0,Sul
CONTR_2026_05615,Vértice Asset & Cobrança,2026-01-03,155,10723.43,Em Aberto,3.0,Sudeste
CONTR_2026_05616,Acerta Crédito Integrado,2026-04-23,57,"R$ 5.624,22",Em Aberto,63.0,Sul
CONTR_2026_05617,Acerta Crédito Integrado,2026-01-30,15,"R$ 7.119,77",Em Aberto,44.0,Nordeste
CONTR_2026_05618,Fênix Recuperação de Crédito,2026-01-31,140,"R$ 5.827,15",Insucesso,69.0,Sul
CONTR_2026_05619,Nexus Mediação Financeira,2026-02-03,104,"R$ 9.525,97",Acordo Firmado,98.0,Sudeste
